Zone;Africa/Algiers;0;12;12;LMT;1891;3;16
4;00;0;RussiaAsia;%z;1991;9;29;2;00s;0
5;00;0;RussiaAsia;%z;1992;1;19;2;00s;0
6;00;0;RussiaAsia;%z;1992;3;29;2;00s;0
5;00;0;RussiaAsia;%z;2004;10;31;2;00s;0
6;00;0;-;%z;2018;12;21;0;00;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Qostanay;4;14;28;LMT;1924;5;2
4;00;0;-;%z;1930;6;21;0;0;0
5;00;0;-;%z;1981;4;1;0;0;0
5;00;0;1:00;%z;1981;10;1;0;0;0
6;00;0;-;%z;1982;4;1;0;0;0
5;00;0;RussiaAsia;%z;1991;3;31;2;00s;0
4;00;0;RussiaAsia;%z;1992;1;19;2;00s;0
5;00;0;RussiaAsia;%z;2004;10;31;2;00s;0
6;00;0;-;%z;2024;3;1;0;00;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Aqtobe;3;48;40;LMT;1924;5;2
4;00;0;-;%z;1930;6;21;0;0;0
5;00;0;-;%z;1981;4;1;0;0;0
5;00;0;1:00;%z;1981;10;1;0;0;0
6;00;0;-;%z;1982;4;1;0;0;0
5;00;0;RussiaAsia;%z;1991;3;31;2;00s;0
4;00;0;RussiaAsia;%z;1992;1;19;2;00s;0
5;00;0;RussiaAsia;%z;2004;10;31;2;00s;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Aqtau;3;21;04;LMT;1924;5;2
4;00;0;-;%z;1930;6;21;0;0;0
5;00;0;-;%z;1981;10;1;0;0;0
6;00;0;-;%z;1982;4;1;0;0;0
5;00;0;RussiaAsia;%z;1991;3;31;2;00s;0
4;00;0;RussiaAsia;%z;1992;1;19;2;00s;0
5;00;0;RussiaAsia;%z;1994;9;25;2;00s;0
4;00;0;RussiaAsia;%z;2004;10;31;2;00s;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Atyrau;3;27;44;LMT;1924;5;2
3;00;0;-;%z;1930;6;21;0;0;0
5;00;0;-;%z;1981;10;1;0;0;0
6;00;0;-;%z;1982;4;1;0;0;0
5;00;0;RussiaAsia;%z;1991;3;31;2;00s;0
4;00;0;RussiaAsia;%z;1992;1;19;2;00s;0
5;00;0;RussiaAsia;%z;1999;3;28;2;00s;0
4;00;0;RussiaAsia;%z;2004;10;31;2;00s;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Oral;3;25;24;LMT;1924;5;2
3;00;0;-;%z;1930;6;21;0;0;0
5;00;0;-;%z;1981;4;1;0;0;0
5;00;0;1:00;%z;1981;10;1;0;0;0
6;00;0;-;%z;1982;4;1;0;0;0
5;00;0;RussiaAsia;%z;1989;3;26;2;00s;0
4;00;0;RussiaAsia;%z;1992;1;19;2;00s;0
5;00;0;RussiaAsia;%z;1992;3;29;2;00s;0
4;00;0;RussiaAsia;%z;2004;10;31;2;00s;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Bishkek;4;58;24;LMT;1924;5;2
5;00;0;-;%z;1930;6;21;0;0;0
6;00;0;RussiaAsia;%z;1991;3;31;2;00s;0
5;00;0;RussiaAsia;%z;1991;8;31;2;00;0
5;00;0;Kyrgyz;%z;2005;8;12;0;0;0
6;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Seoul;8;27;52;LMT;1908;4;1
8;30;0;-;KST;1912;1;1;0;0;0
9;00;0;-;JST;1945;9;8;0;0;0
9;00;0;ROK;K%sT;1954;3;21;0;0;0
8;30;0;ROK;K%sT;1961;8;10;0;0;0
9;00;0;ROK;K%sT;0;1;1;0;0;0
Zone;Asia/Pyongyang;8;23;00;LMT;1908;4;1
8;30;0;-;KST;1912;1;1;0;0;0
9;00;0;-;JST;1945;8;24;0;0;0
9;00;0;-;KST;2015;8;15;00;00;0
8;30;0;-;KST;2018;5;4;23;30;0
9;00;0;-;KST;0;1;1;0;0;0
Zone;Asia/Beirut;2;22;00;LMT;1880;1;1
2;00;0;Lebanon;EE%sT;0;1;1;0;0;0
Zone;Asia/Kuching;7;21;20;LMT;1926;3;1
7;30;0;-;%z;1933;1;1;0;0;0
8;00;0;NBorneo;%z;1942;2;16;0;0;0
9;00;0;-;%z;1945;9;12;0;0;0
8;00;0;-;%z;0;1;1;0;0;0
Zone;Indian/Maldives;4;54;00;LMT;1880;1;1
4;54;00;-;MMT;1960;1;1;0;0;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Hovd;6;06;36;LMT;1905;8;1
6;00;0;-;%z;1978;1;1;0;0;0
7;00;0;Mongol;%z;0;1;1;0;0;0
Zone;Asia/Ulaanbaatar;7;07;32;LMT;1905;8;1
7;00;0;-;%z;1978;1;1;0;0;0
8;00;0;Mongol;%z;0;1;1;0;0;0
Zone;Asia/Kathmandu;5;41;16;LMT;1920;1;1
5;30;0;-;%z;1986;1;1;0;0;0
5;45;0;-;%z;0;1;1;0;0;0
Zone;Asia/Karachi;4;28;12;LMT;1907;1;1
5;30;0;-;%z;1942;9;1;0;0;0
5;30;0;1:00;%z;1945;10;15;0;0;0
5;30;0;-;%z;1951;9;30;0;0;0
5;00;0;-;%z;1971;3;26;0;0;0
5;00;0;Pakistan;PK%sT;0;1;1;0;0;0
Zone;Asia/Gaza;2;17;52;LMT;1900;10;1
2;00;0;Zion;EET/EEST;1948;5;15;0;0;0
2;00;0;EgyptAsia;EE%sT;1967;6;5;0;0;0
2;00;0;Zion;I%sT;1996;1;1;0;0;0
2;00;0;Jordan;EE%sT;1999;1;1;0;0;0
2;00;0;Palestine;EE%sT;2008;8;29;0;00;0
2;00;0;-;EET;2008;9;1;0;0;0
2;00;0;Palestine;EE%sT;2010;1;1;0;0;0
2;00;0;-;EET;2010;3;27;0;01;0
2;00;0;Palestine;EE%sT;2011;8;1;0;0;0
2;00;0;-;EET;2012;1;1;0;0;0
2;00;0;Palestine;EE%sT;0;1;1;0;0;0
Zone;Asia/Hebron;2;20;23;LMT;1900;10;1
2;00;0;Zion;EET/EEST;1948;5;15;0;0;0
2;00;0;EgyptAsia;EE%sT;1967;6;5;0;0;0
2;00;0;Zion;I%sT;1996;1;1;0;0;0
2;00;0;Jordan;EE%sT;1999;1;1;0;0;0
2;00;0;Palestine;EE%sT;0;1;1;0;0;0
Zone;Asia/Manila;-15;56;08;LMT;1844;12;31
8;03;52;-;LMT;1899;9;6;4;00u;0
8;00;0;Phil;P%sT;1942;2;11;24;00;0
9;00;0;-;JST;1945;3;4;0;0;0
8;00;0;Phil;P%sT;0;1;1;0;0;0
Zone;Asia/Qatar;3;26;08;LMT;1920;1;1
4;00;0;-;%z;1972;6;1;0;0;0
3;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Riyadh;3;06;52;LMT;1947;3;14
3;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Singapore;6;55;25;LMT;1901;1;1
6;55;25;-;SMT;1905;6;1;0;0;0
7;00;0;-;%z;1933;1;1;0;0;0
7;00;0;0:20;%z;1936;1;1;0;0;0
7;20;0;-;%z;1941;9;1;0;0;0
7;30;0;-;%z;1942;2;16;0;0;0
9;00;0;-;%z;1945;9;12;0;0;0
7;30;0;-;%z;1981;12;31;16;00u;0
8;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Colombo;5;19;24;LMT;1880;1;1
5;19;32;-;MMT;1906;1;1;0;0;0
5;30;0;-;%z;1942;1;5;0;0;0
5;30;0;0:30;%z;1942;9;1;0;0;0
5;30;0;1:00;%z;1945;10;16;2;00;0
5;30;0;-;%z;1996;5;25;0;00;0
6;30;0;-;%z;1996;10;26;0;30;0
6;00;0;-;%z;2006;4;15;0;30;0
5;30;0;-;%z;0;1;1;0;0;0
Zone;Asia/Damascus;2;25;12;LMT;1920;1;1
2;00;0;Syria;EE%sT;2022;10;28;0;00;0
3;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Dushanbe;4;35;12;LMT;1924;5;2
5;00;0;-;%z;1930;6;21;0;0;0
6;00;0;RussiaAsia;%z;1991;3;31;2;00s;0
5;00;0;1:00;%z;1991;9;9;2;00s;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Bangkok;6;42;04;LMT;1880;1;1
6;42;04;-;BMT;1920;4;1;0;0;0
7;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Ashgabat;3;53;32;LMT;1924;5;2
4;00;0;-;%z;1930;6;21;0;0;0
5;00;0;RussiaAsia;%z;1991;3;31;2;00;0
4;00;0;RussiaAsia;%z;1992;1;19;2;00;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Dubai;3;41;12;LMT;1920;1;1
4;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Samarkand;4;27;53;LMT;1924;5;2
4;00;0;-;%z;1930;6;21;0;0;0
5;00;0;-;%z;1981;4;1;0;0;0
5;00;0;1:00;%z;1981;10;1;0;0;0
6;00;0;-;%z;1982;4;1;0;0;0
5;00;0;RussiaAsia;%z;1992;1;1;0;0;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Tashkent;4;37;11;LMT;1924;5;2
5;00;0;-;%z;1930;6;21;0;0;0
6;00;0;RussiaAsia;%z;1991;3;31;2;00;0
5;00;0;RussiaAsia;%z;1992;1;1;0;0;0
5;00;0;-;%z;0;1;1;0;0;0
Zone;Asia/Ho_Chi_Minh;7;06;30;LMT;1906;7;1
7;06;30;-;PLMT;1911;5;1;0;0;0
7;00;0;-;%z;1942;12;31;23;00;0
8;00;0;-;%z;1945;3;14;23;00;0
9;00;0;-;%z;1945;9;1;24;00;0
7;00;0;-;%z;1947;4;1;0;0;0
8;00;0;-;%z;1955;7;1;01;00;0
7;00;0;-;%z;1959;12;31;23;00;0
8;00;0;-;%z;1975;6;13;0;0;0
7;00;0;-;%z;0;1;1;0;0;0
Zone;Australia/Darwin;8;43;20;LMT;1895;2;1
9;00;0;-;ACST;1899;5;1;0;0;0
9;30;0;Aus;AC%sT;0;1;1;0;0;0
Zone;Australia/Perth;7;43;24;LMT;1895;12;1
